City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,Vigeland,58.0844,7.305,33.94,65,92,6.17,NO,2022-03-08 05:49:11
283,Soyo,-6.1349,12.3689,79.88,83,100,4.59,AO,2022-03-08 05:49:11
284,Manacapuru,-3.2997,-60.6206,73.98,96,100,4.0,BR,2022-03-08 05:49:12
285,Pukhrayan,26.2333,79.85,87.42,17,75,8.01,IN,2022-03-08 05:49:12
286,Ilulissat,69.2167,-51.1,12.22,79,100,18.41,GL,2022-03-08 05:44:17
287,Namikupa,-10.8333,39.6,77.56,87,82,1.03,TZ,2022-03-08 05:49:13
288,Portland,45.5234,-122.6762,45.81,87,20,1.99,US,2022-03-08 05:46:10
289,Ippy,6.2679,21.2247,80.73,43,100,3.13,CF,2022-03-08 05:49:14
290,Byron Bay,-28.65,153.6167,86.05,58,12,2.57,AU,2022-03-08 05:49:14
291,Ponta Delgada,37.7333,-25.6667,58.5,77,75,14.97,PT,2022-03-08 05:47:25
292,Carutapera,-1.195,-46.02,75.18,94,100,4.61,BR,2022-03-08 05:49:15
293,Hulan Ergi,47.2042,123.6333,34.88,81,79,5.21,CN,2022-03-08 05:49:15
294,Nouadhibou,20.931,-17.0347,60.78,67,75,27.63,MR,2022-03-08 05:49:16
295,Bathurst,-33.4166,149.5806,68.83,87,100,12.8,AU,2022-03-08 05:46:20
296,Chuy,-33.6971,-53.4616,62.51,80,99,5.93,UY,2022-03-08 05:49:17
297,Mar Del Plata,-38.0023,-57.5575,62.1,82,0,8.05,AR,2022-03-08 05:49:11
298,Constitucion,-35.3333,-72.4167,55.0,81,0,8.48,CL,2022-03-08 05:45:56
299,Nanortalik,60.1432,-45.2371,13.01,70,18,8.23,GL,2022-03-08 05:49:18
300,Vestmanna,62.1564,-7.1664,40.12,81,75,17.27,FO,2022-03-08 05:49:19
301,Maragogi,-9.0122,-35.2225,75.13,84,37,4.25,BR,2022-03-08 05:49:19
302,Gondar,12.6,37.4667,73.35,20,89,3.06,ET,2022-03-08 05:49:20
303,Yeppoon,-23.1333,150.7333,96.58,55,22,16.51,AU,2022-03-08 05:49:21
304,Neyshabur,36.2133,58.7958,47.8,66,99,2.46,IR,2022-03-08 05:49:21
305,Manali,13.1667,80.2667,89.69,69,63,9.57,IN,2022-03-08 05:49:22
306,Kichera,55.9375,110.0997,31.84,96,100,5.28,RU,2022-03-08 05:49:22
307,Moose Factory,51.2585,-80.6094,5.0,78,100,5.75,CA,2022-03-08 05:49:22
308,Gawler,-34.6,138.7333,75.25,48,0,15.23,AU,2022-03-08 05:45:05
309,Sebinkarahisar,40.2883,38.4236,31.91,98,100,2.3,TR,2022-03-08 05:49:23
310,Mandera,3.9366,41.867,83.21,45,40,10.65,KE,2022-03-08 05:49:24
311,Kodiak,57.79,-152.4072,40.51,93,100,12.66,US,2022-03-08 05:49:25
312,Katima Mulilo,-17.5,24.2667,68.72,91,94,5.32,NA,2022-03-08 05:49:26
313,Batemans Bay,-35.7167,150.1833,68.99,97,100,21.65,AU,2022-03-08 05:49:26
314,Nome,64.5011,-165.4064,28.17,68,0,17.27,US,2022-03-08 05:49:27
315,Nabire,-3.3667,135.4833,84.78,63,96,3.89,ID,2022-03-08 05:49:28
316,Dodoma,-6.1722,35.7395,72.03,78,45,2.1,TZ,2022-03-08 05:46:13
317,Necochea,-38.5473,-58.7368,55.04,79,2,10.94,AR,2022-03-08 05:49:29
318,Lagoa,39.05,-27.9833,58.44,74,100,32.23,PT,2022-03-08 05:50:29
319,Beyneu,45.3167,55.2,37.69,36,10,15.79,KZ,2022-03-08 05:50:30
320,Luena,-11.7833,19.9167,63.79,93,100,3.87,AO,2022-03-08 05:50:31
321,Touros,-5.1989,-35.4608,76.1,87,99,9.6,BR,2022-03-08 05:50:31
322,Evensk,61.95,159.2333,22.06,73,100,20.89,RU,2022-03-08 05:50:32
323,Isangel,-19.55,169.2667,81.93,80,69,6.93,VU,2022-03-08 05:50:32
324,Vao,-22.6667,167.4833,80.11,71,42,2.46,NC,2022-03-08 05:50:33
325,Miles City,46.4083,-105.8406,32.97,86,100,24.16,US,2022-03-08 05:50:34
326,Beringovskiy,63.05,179.3167,29.95,92,94,3.13,RU,2022-03-08 05:50:34
327,Morehead,37.2711,-87.1764,37.15,76,95,5.01,US,2022-03-08 05:50:34
328,Fort-Shevchenko,44.5086,50.263,38.41,74,83,20.4,KZ,2022-03-08 05:50:35
329,Khadzhalmakhi,42.42,47.1821,33.75,48,62,1.68,RU,2022-03-08 05:50:36
330,Imeni Poliny Osipenko,52.4201,136.4853,20.28,84,99,4.9,RU,2022-03-08 05:50:36
331,Semirom,31.4167,51.5667,42.42,66,33,10.29,IR,2022-03-08 05:50:37
332,Almaznyy,48.0448,40.045,28.54,87,100,4.9,RU,2022-03-08 05:50:37
333,Sedalia,38.7045,-93.2283,29.48,80,0,3.44,US,2022-03-08 05:50:37
334,Guarda,40.5373,-7.2658,38.91,96,100,4.5,PT,2022-03-08 05:50:38
335,Progreso,21.2833,-89.6667,79.11,76,3,8.52,MX,2022-03-08 05:47:31
336,Aklavik,68.2191,-135.0107,5.83,99,70,4.03,CA,2022-03-08 05:50:39
337,Itaituba,-4.2761,-55.9836,72.37,100,100,0.74,BR,2022-03-08 05:50:39
338,Chokurdakh,70.6333,147.9167,-18.26,99,72,3.83,RU,2022-03-08 05:50:40
339,Catuday,16.2923,119.8062,79.2,70,51,13.67,PH,2022-03-08 05:50:40
340,Hualmay,-11.0964,-77.6139,73.27,76,97,4.5,PE,2022-03-08 05:50:41
341,Nueva Gerona,21.8833,-82.8,75.61,83,0,6.15,CU,2022-03-08 05:50:42
342,Mus,39.0,41.75,20.39,95,99,2.62,TR,2022-03-08 05:50:42
343,Bethel,41.3712,-73.414,48.29,65,0,18.41,US,2022-03-08 05:45:57
344,Lerik,38.7726,48.4128,33.44,64,23,2.37,AZ,2022-03-08 05:50:43
345,Peqin,41.0461,19.7511,37.26,80,98,2.86,AL,2022-03-08 05:50:43
346,Palmer,42.1584,-72.3287,43.97,61,75,20.71,US,2022-03-08 05:46:16
347,Bubaque,11.2833,-15.8333,77.85,55,49,11.95,GW,2022-03-08 05:50:44
348,Korgen,66.0771,13.8153,42.51,100,100,6.2,NO,2022-03-08 05:50:45
349,Ivanovka,42.8878,75.085,41.43,73,100,3.67,KG,2022-03-08 05:50:45
350,Shyryayeve,47.3805,30.1964,29.88,89,100,9.82,UA,2022-03-08 05:50:46
351,Penugonda,16.6667,81.7333,86.38,28,3,1.68,IN,2022-03-08 05:50:46
352,Victoria,22.2855,114.1577,70.03,44,2,10.0,HK,2022-03-08 05:50:15
353,Cap Malheureux,-19.9842,57.6142,81.46,82,54,7.0,MU,2022-03-08 05:50:47
354,Antofagasta,-23.65,-70.4,65.48,84,27,0.31,CL,2022-03-08 05:50:29
355,Husavik,66.0449,-17.3389,31.91,95,100,3.65,IS,2022-03-08 05:50:47
356,Seoul,37.5683,126.9778,54.91,42,0,6.91,KR,2022-03-08 05:50:48
357,Port Moresby,-9.4431,147.1797,87.22,66,40,17.27,PG,2022-03-08 05:50:49
358,Magdalena,14.1999,121.429,89.42,64,54,12.75,PH,2022-03-08 05:50:50
359,Buenos Aires,-34.6132,-58.3772,67.73,67,0,4.61,AR,2022-03-08 05:50:11
360,Arman,59.7,150.1667,16.79,77,100,9.84,RU,2022-03-08 05:50:51
361,Maneadero,31.7167,-116.5667,58.19,29,0,8.12,MX,2022-03-08 05:51:51
362,Slave Lake,55.2834,-114.769,15.78,79,100,6.91,CA,2022-03-08 05:51:52
363,Guerrero Negro,27.9769,-114.0611,58.64,62,1,5.73,MX,2022-03-08 05:51:53
364,Dalbandin,28.8947,64.4101,74.01,26,75,17.45,PK,2022-03-08 05:51:53
365,Sabzevar,36.2126,57.6819,47.48,61,100,11.5,IR,2022-03-08 05:51:54
366,Sao Filipe,14.8961,-24.4956,70.09,69,46,10.18,CV,2022-03-08 05:51:54
367,Cayenne,4.9333,-52.3333,75.09,92,75,4.0,GF,2022-03-08 05:51:55
368,Paranagua,-25.52,-48.5092,78.49,98,92,3.71,BR,2022-03-08 05:51:55
369,Cidreira,-30.1811,-50.2056,71.87,93,95,6.8,BR,2022-03-08 05:51:56
370,Sibu,2.3,111.8167,89.91,62,40,2.3,MY,2022-03-08 05:51:56
371,Vydrino,51.485,104.8461,32.85,94,100,3.02,RU,2022-03-08 05:51:57
372,Apt,43.8833,5.4,37.04,71,0,5.75,FR,2022-03-08 05:51:57
373,Turukhansk,65.8167,87.9833,10.44,85,100,14.83,RU,2022-03-08 05:51:58
374,Awbari,26.5921,12.7805,59.04,49,2,16.49,LY,2022-03-08 05:51:58
375,Nyurba,63.2842,118.3319,5.99,88,100,3.31,RU,2022-03-08 05:51:59
376,Lynn,42.4668,-70.9495,48.47,65,100,20.71,US,2022-03-08 05:51:59
377,Naifaru,5.4444,73.3657,81.93,71,94,8.95,MV,2022-03-08 05:52:00
378,Sassandra,4.95,-6.0833,77.34,94,28,2.66,CI,2022-03-08 05:52:00
379,Sayaxche,16.5167,-90.1667,69.55,96,1,4.07,GT,2022-03-08 05:52:01
380,Yulara,-25.2406,130.9889,87.64,20,0,4.61,AU,2022-03-08 05:52:01
381,Haicheng,40.8516,122.7475,53.28,24,80,19.06,CN,2022-03-08 05:52:02
382,Dubuque,42.4833,-90.8668,21.49,77,0,4.61,US,2022-03-08 05:52:03
383,Kokkola,63.8385,23.1307,30.04,94,100,1.99,FI,2022-03-08 05:52:03
384,Jiangyou,31.7667,104.7167,71.26,46,16,4.63,CN,2022-03-08 05:52:04
385,Klyuchi,52.2667,79.1667,9.99,74,73,16.46,RU,2022-03-08 05:52:05
386,Christchurch,-43.5333,172.6333,66.94,77,75,18.41,NZ,2022-03-08 05:48:42
387,Nakamura,32.9833,132.9333,56.03,37,0,2.39,JP,2022-03-08 05:52:05
388,Hanko,59.8333,22.95,33.06,98,100,7.83,FI,2022-03-08 05:52:10
389,Ariyalur,11.1333,79.0833,86.16,46,84,8.19,IN,2022-03-08 05:52:11
390,Oudtshoorn,-33.5907,22.2014,64.76,81,96,3.0,ZA,2022-03-08 05:52:11
391,Luderitz,-26.6481,15.1594,69.57,70,0,16.42,NA,2022-03-08 05:52:12
392,Ambon,-3.6954,128.1814,89.74,62,40,17.27,ID,2022-03-08 05:52:12
393,Erdaojiang,41.7764,126.0319,37.6,67,100,3.89,CN,2022-03-08 05:52:13
394,Rechitsy,55.5978,38.4639,26.98,92,100,10.78,RU,2022-03-08 05:52:13
395,Jutai,-5.1833,-68.9,72.23,96,100,0.81,BR,2022-03-08 05:52:14
396,Nawa,27.0167,75.0,84.88,19,85,12.71,IN,2022-03-08 05:52:14
397,Pisco,-13.7,-76.2167,73.45,83,75,3.44,PE,2022-03-08 05:52:15
398,High Level,58.5169,-117.136,19.51,68,75,13.8,CA,2022-03-08 05:52:15
399,Barmer,25.75,71.3833,87.93,15,1,11.83,IN,2022-03-08 05:52:16
400,Yerbogachen,61.2767,108.0108,12.96,92,100,11.25,RU,2022-03-08 05:52:16
401,Ales,44.1333,4.0833,38.25,61,35,2.59,FR,2022-03-08 05:52:17
402,Markova,48.6758,24.4138,27.12,91,100,6.98,UA,2022-03-08 05:52:17
403,Hella,67.2,14.4333,37.76,95,100,20.71,NO,2022-03-08 05:52:18
404,Faya,18.3851,42.4509,64.51,41,5,2.53,SA,2022-03-08 05:52:18
405,Kolyshley,52.7005,44.5367,19.8,94,100,3.67,RU,2022-03-08 05:52:19
406,Pesaro,43.9036,12.8903,41.99,56,29,8.01,IT,2022-03-08 05:52:19
407,Cockburn Town,21.4612,-71.1419,77.09,75,0,21.63,TC,2022-03-08 05:52:20
408,Cabras,39.93,8.5314,37.54,70,0,6.91,IT,2022-03-08 05:52:21
409,San Andres,12.5847,-81.7006,80.62,78,20,11.5,CO,2022-03-08 05:53:21
410,Katete,-0.7818,29.7544,67.32,82,22,2.01,UG,2022-03-08 05:53:22
411,Xapuri,-10.6517,-68.5044,71.73,99,100,1.86,BR,2022-03-08 05:53:22
412,Basco,20.4487,121.9702,69.94,66,41,29.64,PH,2022-03-08 05:53:22
413,Chumikan,54.7183,135.315,14.32,88,99,3.96,RU,2022-03-08 05:53:23
414,Beisfjord,68.3751,17.5988,28.45,79,100,6.49,NO,2022-03-08 05:53:23
415,Bajil,15.0584,43.2851,78.75,57,73,3.76,YE,2022-03-08 05:53:24
416,Kahului,20.8947,-156.47,75.22,71,20,9.22,US,2022-03-08 05:50:59
417,Japura,-0.3167,102.35,84.97,76,98,2.71,ID,2022-03-08 05:53:25
418,Kota Belud,6.351,116.4305,87.66,73,100,4.05,MY,2022-03-08 05:53:25
419,Pastavy,55.1168,26.8326,19.27,84,83,8.86,BY,2022-03-08 05:53:25
420,Alyangula,-13.8483,136.4192,94.87,52,86,8.05,AU,2022-03-08 05:53:26
421,Iwanai,42.9744,140.5089,34.14,71,91,8.9,JP,2022-03-08 05:53:26
422,Fort Nelson,58.8053,-122.7002,18.99,63,75,3.44,CA,2022-03-08 05:53:27
423,Kikwit,-5.041,18.8162,72.88,91,81,2.44,CD,2022-03-08 05:53:27
424,Monterey,36.2505,-121.2516,46.17,42,0,5.28,US,2022-03-08 05:50:30
425,Sterling,39.0062,-77.4286,52.9,59,75,1.99,US,2022-03-08 05:50:18
426,Codrington,-38.2667,141.9667,62.64,55,32,21.52,AU,2022-03-08 05:53:28
427,Harrai,22.6167,79.2167,87.22,14,74,5.17,IN,2022-03-08 05:53:29
428,Cave Spring,37.2276,-80.0128,53.71,68,0,16.11,US,2022-03-08 05:53:29
429,Puerto Carreno,6.189,-67.4859,79.48,54,65,10.92,CO,2022-03-08 05:53:30
430,George,-33.963,22.4617,65.75,100,100,2.3,ZA,2022-03-08 05:53:30
431,Aswan,24.0934,32.907,61.9,33,0,6.91,EG,2022-03-08 05:53:31
432,Kuito,-12.3833,16.9333,62.29,90,100,1.86,AO,2022-03-08 05:53:31
433,Yelets,52.6237,38.5017,24.39,96,100,6.17,RU,2022-03-08 05:53:32
434,Serpa,37.9458,-7.5975,49.96,96,93,2.89,PT,2022-03-08 05:53:32
435,Parabel,58.6978,81.4825,2.28,81,100,14.27,RU,2022-03-08 05:53:33
436,Novo Aripuana,-5.1206,-60.3797,72.37,99,93,2.01,BR,2022-03-08 05:53:33
437,Vostok,46.4856,135.8833,25.14,82,100,5.84,RU,2022-03-08 05:53:33
438,Kurayoshi,35.4333,133.8167,51.62,61,8,4.7,JP,2022-03-08 05:53:34
439,Victor Harbor,-35.5667,138.6167,72.81,75,87,4.0,AU,2022-03-08 05:49:07
440,Ratnagiri,16.9833,73.3,89.47,40,2,8.68,IN,2022-03-08 05:53:35
441,Nelson Bay,-32.7167,152.15,77.11,75,11,1.01,AU,2022-03-08 05:53:35
442,Vysokogornyy,50.1167,139.15,21.52,80,100,7.56,RU,2022-03-08 05:53:35
443,Torrevieja,37.9787,-0.6822,50.11,83,100,1.01,ES,2022-03-08 05:52:45
444,Mandalgovi,45.7625,106.2708,44.53,19,63,17.47,MN,2022-03-08 05:53:36
445,Saint Anthony,45.0205,-93.218,24.64,88,0,8.05,US,2022-03-08 05:53:37
446,Khovu-Aksy,51.1333,93.6,30.33,78,75,5.86,RU,2022-03-08 05:53:37
447,Pryozerne,45.2698,36.3303,35.65,65,100,13.82,UA,2022-03-08 05:53:38
448,Gidole,5.65,37.3667,69.4,29,9,2.59,ET,2022-03-08 05:53:38
449,Daru,-9.0763,143.2092,84.78,71,100,7.54,PG,2022-03-08 05:53:39
450,Katangli,51.7102,143.2326,22.06,79,85,12.21,RU,2022-03-08 05:53:39
451,Coihaique,-45.5752,-72.0662,48.15,87,100,2.3,CL,2022-03-08 05:53:40
452,Buta,2.7858,24.73,78.03,70,45,2.73,CD,2022-03-08 05:53:40
453,Waddan,29.1614,16.139,57.16,74,98,12.15,LY,2022-03-08 05:53:41
454,Skjervoy,70.0311,20.9714,28.4,70,100,15.52,NO,2022-03-08 05:53:41
455,Hampton,37.0299,-76.3452,68.0,83,100,17.27,US,2022-03-08 05:53:42
456,Bogande,12.9714,-0.1436,75.88,9,59,11.77,BF,2022-03-08 05:53:42
457,Camacha,33.0833,-16.3333,56.62,72,40,9.22,PT,2022-03-08 05:53:43
458,Vanimo,-2.6741,141.3028,79.5,86,95,4.97,PG,2022-03-08 05:54:44
459,Taybad,34.74,60.7756,47.88,65,95,2.33,IR,2022-03-08 05:54:44
460,Shimoda,34.6667,138.95,48.56,74,94,5.84,JP,2022-03-08 05:54:44
461,Sept-Iles,50.2001,-66.3821,23.52,92,100,5.01,CA,2022-03-08 05:50:57
462,Arroyo Grande,35.1186,-120.5907,52.34,58,0,4.61,US,2022-03-08 05:54:45
463,Elk City,35.412,-99.4043,29.08,80,0,0.0,US,2022-03-08 05:52:35
464,Iskateley,67.6803,53.1512,-6.84,97,100,10.38,RU,2022-03-08 05:54:46
465,Port Augusta,-32.5,137.7667,85.71,33,0,24.96,AU,2022-03-08 05:54:46
466,Matara,5.9485,80.5353,89.53,54,37,4.7,LK,2022-03-08 05:54:47
467,Grand Junction,39.0639,-108.5507,29.64,64,12,3.0,US,2022-03-08 05:54:48
468,Lere,10.387,8.5726,74.14,53,93,2.08,NG,2022-03-08 05:54:48
469,Meulaboh,4.1363,96.1285,76.69,93,100,6.42,ID,2022-03-08 05:54:49
470,Veracruz,19.3333,-96.6667,69.87,88,61,0.56,MX,2022-03-08 05:54:11
471,Zhigansk,66.7697,123.3711,-2.9,88,80,10.45,RU,2022-03-08 05:54:49
472,Udachnyy,66.4167,112.4,-4.56,76,98,5.77,RU,2022-03-08 05:54:50
473,Casa Nova,-9.4167,-41.1333,75.18,68,95,15.3,BR,2022-03-08 05:54:50
474,Mogadishu,2.0371,45.3438,82.27,74,75,16.11,SO,2022-03-08 05:50:44
475,Eirunepe,-6.6603,-69.8736,69.13,99,97,0.11,BR,2022-03-08 05:54:51
476,Nyimba,-14.5566,30.8149,72.12,90,24,4.74,ZM,2022-03-08 05:54:52
477,Geraldton,-28.7667,114.6,100.81,16,39,8.05,AU,2022-03-08 05:54:52
478,Lebu,-37.6167,-73.65,54.3,87,32,2.51,CL,2022-03-08 05:54:52
479,Nueva Loja,0.0847,-76.8828,71.42,100,100,1.19,EC,2022-03-08 05:54:53
480,Atar,20.5169,-13.0499,59.59,33,47,9.28,MR,2022-03-08 05:54:53
481,Marystown,47.1666,-55.1483,34.86,100,100,3.0,CA,2022-03-08 05:54:54
482,Marevo,57.3146,32.0804,7.7,92,93,5.7,RU,2022-03-08 05:54:54
483,Correntina,-13.3433,-44.6367,70.2,80,95,1.16,BR,2022-03-08 05:54:55
484,Bonfim,3.0833,-59.95,74.91,85,94,5.17,BR,2022-03-08 05:54:55
485,Englewood,39.6478,-104.9878,24.21,79,96,1.99,US,2022-03-08 05:54:56
486,Naze,28.3667,129.4833,63.52,51,3,12.93,JP,2022-03-08 05:54:56
487,Tacoronte,28.4769,-16.4102,56.55,81,75,13.0,ES,2022-03-08 05:54:57
488,Katsina,12.9894,7.6006,74.26,23,24,7.96,NG,2022-03-08 05:54:57
489,Launceston,-41.45,147.1667,68.61,41,91,16.11,AU,2022-03-08 05:54:58
490,Uthal,25.8072,66.6219,85.32,25,15,4.14,PK,2022-03-08 05:54:58
491,Jeremie,18.65,-74.1167,75.0,81,0,3.94,HT,2022-03-08 05:54:59
492,Glens Falls,43.3095,-73.644,39.07,72,49,7.0,US,2022-03-08 05:55:00
493,Domoni,-12.2569,44.5319,82.99,79,97,5.93,KM,2022-03-08 05:55:00
494,Smyrna,33.884,-84.5144,53.76,89,75,11.5,US,2022-03-08 05:55:01
495,Dongkan,33.9997,119.8308,67.98,32,0,7.47,CN,2022-03-08 05:55:01
496,Okhtyrka,50.3104,34.8988,27.79,92,94,6.87,UA,2022-03-08 05:55:02
497,Bereda,43.2686,-7.5406,44.01,99,98,5.73,ES,2022-03-08 05:55:03
498,Lethem,3.3803,-59.7968,73.4,92,98,8.12,GY,2022-03-08 05:55:03
499,Cayhagan,9.6697,122.4256,84.02,71,100,13.0,PH,2022-03-08 05:55:04
500,Mastic Beach,40.7668,-72.8521,51.85,58,100,8.99,US,2022-03-08 05:55:04
501,Mandali,33.7499,45.5541,61.77,48,4,12.08,IQ,2022-03-08 05:55:05
502,Kununurra,-15.7667,128.7333,96.78,49,97,4.61,AU,2022-03-08 05:55:05
503,Tessalit,20.1986,1.0114,56.89,25,0,7.94,ML,2022-03-08 05:55:06
504,Valparaiso,-33.0393,-71.6273,55.04,82,0,0.0,CL,2022-03-08 05:55:27
505,Quatre Cocos,-20.2078,57.7625,81.09,80,80,10.11,MU,2022-03-08 05:56:11
506,Maralal,1.0968,36.698,69.06,44,22,8.32,KE,2022-03-08 05:56:12
507,Huntsville,34.7304,-86.5861,47.82,84,75,13.8,US,2022-03-08 05:54:17
508,Arcata,40.8665,-124.0828,44.92,85,21,2.59,US,2022-03-08 05:56:13
509,Casablanca,33.5928,-7.6192,51.75,78,71,9.46,MA,2022-03-08 05:56:13
510,Hambantota,6.1241,81.1185,89.94,66,20,10.36,LK,2022-03-08 05:56:14
511,Petropavlovka,50.6114,105.3196,32.05,86,100,3.83,RU,2022-03-08 05:56:14
512,Berlevag,70.8578,29.0864,34.18,77,100,17.74,NO,2022-03-08 05:56:15
513,Ozark,37.0209,-93.206,31.28,83,83,1.99,US,2022-03-08 05:56:15
514,Waingapu,-9.6567,120.2641,83.34,77,78,3.11,ID,2022-03-08 05:56:16
515,Farafenni,13.5667,-15.6,73.78,11,14,9.33,GM,2022-03-08 05:56:17
516,Raudeberg,61.9875,5.1352,36.86,68,93,15.82,NO,2022-03-08 05:56:17
517,Whitehorse,60.7161,-135.0538,14.77,62,0,5.75,CA,2022-03-08 05:56:18
518,Nautla,20.2167,-96.7833,72.77,95,44,8.61,MX,2022-03-08 05:56:18
519,Kavaratti,10.5669,72.642,81.57,70,13,3.98,IN,2022-03-08 05:56:19
520,Airai,-8.9266,125.4092,63.52,94,98,0.45,TL,2022-03-08 05:56:19
521,Pailon,-17.65,-62.75,76.1,99,59,3.24,BO,2022-03-08 05:56:20
522,Muzaffarabad,34.37,73.4711,67.78,49,72,3.49,PK,2022-03-08 05:56:20
523,Gorom-Gorom,14.4439,-0.2361,71.01,10,40,12.17,BF,2022-03-08 05:56:21
524,Muereasca,45.1833,24.3333,23.9,84,100,5.01,RO,2022-03-08 05:56:21
525,Tongliao,43.6125,122.2653,40.39,71,41,5.86,CN,2022-03-08 05:56:22
526,Kaeo,-35.1,173.7833,70.32,84,44,10.96,NZ,2022-03-08 05:56:22
527,Yola,9.2,12.4833,82.89,39,80,3.24,NG,2022-03-08 05:56:23
528,Pitimbu,-7.4706,-34.8086,75.79,79,78,3.27,BR,2022-03-08 05:56:23
529,Conceicao Do Araguaia,-8.2578,-49.2647,70.07,95,87,2.35,BR,2022-03-08 05:56:24
530,Ayan,56.45,138.1667,12.45,84,99,2.71,RU,2022-03-08 05:56:24
531,Filadelfia,39.9523,-75.1638,48.45,57,0,8.99,US,2022-03-08 05:52:12
532,Los Llanos De Aridane,28.6585,-17.9182,56.95,67,0,8.05,ES,2022-03-08 05:56:25
533,Adrar,20.5022,-10.0711,55.08,29,71,9.57,MR,2022-03-08 05:56:26
534,Kirakira,-10.4544,161.9205,84.76,76,99,7.99,SB,2022-03-08 05:56:26
535,Great Yarmouth,52.6083,1.7305,37.24,64,0,20.24,GB,2022-03-08 05:56:27
536,Kupang,-10.1667,123.5833,80.65,82,100,3.44,ID,2022-03-08 05:56:28
537,Paredon,16.0333,-93.8667,77.63,69,76,2.24,MX,2022-03-08 05:56:28
538,Napa,38.4832,-122.3344,53.31,44,16,5.77,US,2022-03-08 05:56:29
539,Shymkent,42.3,69.6,39.79,81,40,6.71,KZ,2022-03-08 05:56:29
540,Kieta,-6.2167,155.6333,83.68,73,59,3.56,PG,2022-03-08 05:56:29
541,Sao Francisco De Paula,-29.4481,-50.5836,64.69,97,89,2.91,BR,2022-03-08 05:56:30
542,Omboue,-1.5746,9.2618,78.91,88,100,3.29,GA,2022-03-08 05:56:31
543,Shuiji,27.4214,118.345,65.91,41,0,1.7,CN,2022-03-08 05:56:31
544,Balabag,11.97,121.9192,80.8,81,77,17.2,PH,2022-03-08 05:56:32
545,Boffa,10.1667,-14.0333,73.51,64,25,3.36,GN,2022-03-08 05:56:32
546,Sheregesh,52.9209,87.9869,30.18,95,100,10.11,RU,2022-03-08 05:56:33
547,Kijang,35.2442,129.2139,58.73,32,29,12.28,KR,2022-03-08 05:56:33
548,Yumen,40.2833,97.2,57.24,14,95,27.42,CN,2022-03-08 05:56:34
549,Alpena,45.0617,-83.4327,23.14,86,27,4.0,US,2022-03-08 05:56:34
550,Ambikapur,23.1167,83.2,87.01,11,19,9.42,IN,2022-03-08 05:56:35
551,Komsomolskiy,40.4272,71.7189,47.62,87,100,4.61,UZ,2022-03-08 05:57:35
552,Socuellamos,39.2858,-2.7921,41.45,87,96,10.58,ES,2022-03-08 05:57:35
553,Kotka,60.4664,26.9458,22.32,88,100,11.48,FI,2022-03-08 05:57:36
554,Lulea,65.5842,22.1547,23.07,93,100,4.61,SE,2022-03-08 05:57:36
555,Orsk,51.2049,58.5668,13.1,79,75,8.95,RU,2022-03-08 05:57:37
556,Tateyama,34.9833,139.8667,48.47,84,97,18.01,JP,2022-03-08 05:57:37
557,San Cristobal,7.7669,-72.225,68.18,92,63,3.15,VE,2022-03-08 05:57:38
558,Mandurah,-32.55,115.7,92.14,44,52,9.6,AU,2022-03-08 05:57:39
559,Kjopsvik,68.097,16.3742,32.16,81,100,6.85,NO,2022-03-08 05:57:39
560,Ulaanbaatar,47.9077,106.8832,50.13,23,0,15.66,MN,2022-03-08 05:55:43
561,Banepa,27.6298,85.5214,73.72,29,20,3.44,NP,2022-03-08 05:57:40
562,Maniitsoq,65.4167,-52.9,12.85,92,100,7.05,GL,2022-03-08 05:57:40
563,Grand Gaube,-20.0064,57.6608,81.37,83,55,5.99,MU,2022-03-08 05:57:41
564,Kargat,55.1956,80.2811,1.85,87,96,18.07,RU,2022-03-08 05:57:42
565,Kalmunai,7.4167,81.8167,84.0,65,74,12.35,LK,2022-03-08 05:57:42
